processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type
8044174221,2021-05-14,15:42,INFORMA QUE O CANAL ESTÁ FAZENDO COM QUE A RUA INTEIRA ESTÁ CEDENDO E ESTÁ PRÓXIMO DA CASA DA USUÁRIA AS AGUAS JÁ LEVARAM UM CAMPO QUE FICAVA NA FRENTE DA CASA DELA.,IBURA,UR 04,RUA SOLARES N70,Alagamentos,-1,-8.1289205,-34.9458192,google maps api,LVd2
8034615621,2021-04-19,08:51,"USUÁRIA SOLICITA COLOCAÇÃO DE LONA, PRECISA DE CAPINAÇÃO E PODAR ALGUMAS ÁRVORES",IBURA,LAGOA ENCANTADA,"RUA JOSÉ LUIZ OLIVEIRA BARROS SOBRINHO, 706",Arvores em Risco,-1,-8.119110599999999,-34.9498691,google maps api,LVd2
8032968921,2021-04-14,12:42,"USUÁRIO INFORMA QUE TERRENO JÁ DESOCUPADO PELA DEFESA CIVIL, E QUE MORADOR JÁ RECEBE AUXILIO MORADIA, ESTA SENDO INVADIDO POR TERCEIROS.",IBURA,UR 01,"RUA TRAVESSA PAULO DE BIAZE, SN",Invasao de Terreno de Auxilio Moradia,-1,-8.1105568,-34.93699350000001,google maps api,LVd2
8030758721,2021-04-11,07:25,"USUÁRIO SOLICITA VISTORIA, POIS O MURO DA CASA VIZINHA CAIU E DERRUBOU SEU BANHEIRO. PEDE TAMBÉM CORTE DE ÁRVORE",IBURA,UR 01,"AV. MATO GROSSO, 183",Arvores em Risco,-1,-8.1214326,-34.9447489,google maps api,LVd2
8032910021,2021-04-14,11:50,"usuária solicita corte de duas árvores e limpeza, precisa de lona",IBURA,UR 02,"AV. ANGRA DOS REIS, 201",Arvores em Risco,-1,-8.120777499999999,-34.9571545,google maps api,LVd2
8034079721,2021-04-16,12:08,USUÁRIO INFORMA QUE ARVORE ESTA COM RISCO DE QUEDA E SOLICITA ERRADICACAO DA MESMA.,IBURA,UR 03,"RUA ENGENHO TITARA, N156",Arvores em Risco,-1,-8.1139818,-34.9488643,google maps api,LVd2
8035617221,2021-04-22,07:44,"USUÁRIA SOLICITA COLOCAÇÃO DE LONA, PRECISA DE CAPINAÇÃO E CORTE DE ÁRVORES",IBURA,UR 04,"RUA DOUTOR RICARDO BRENNAND, 48",Arvores em Risco,-1,-8.1105568,-34.93699350000001,google maps api,LVd2
8035214521,2021-04-20,11:22,USUÁRIA INFORMA QUE TEM UM PE DE ARUEIRA NO TERRENO CONDENADO PELA CODECIR. E ESSA ARVORE ESTA APRESENTANDO RISCO PARA DUAS CASAS ABAIXO. FAVOR VERIFICAR,IBURA,IBURA DE BAIXO,RUA FRANCISCO BELTRAO N 47,Arvores em Risco,-1,-8.120294,-34.9401213,google maps api,LVd2
8032693021,2021-04-14,08:28,SOLICITA VISTORIA POIS UM PÉ DE IMBAÚBA CAIU E ESTA PENDURADO NA COLUNA DO DUPLEX,IBURA,ALTO DA BELA VISTA,Rua Itiquira 05,Arvores em Risco,-1,-8.1208537,-34.9395867,google maps api,LVd2
8034755221,2021-04-19,11:42,USUÁRIO INFORMA QUE ARVORE DE CAJU ESTA QUASE CAINDO NA CASA DO USUÁRIO. FAVOR VERIFICAR.,IBURA,JD. MONTE VERDE,RUA ALTO DO CAXAMBU N 108,Arvores em Risco,-1,-8.1155531,-34.9575242,google maps api,PV1
8024066021,2021-03-17,10:17,"USUÁRIO SOLICITA VISTORIA, POIS ESTÃO COMEÇANDO A CONSTRUIR  NO TERRENO CONDENADO PELA DEFESA CÍVIL",IBURA,LAGOA ENCANTADA,"RUA AROLDO BARBOSA, 101",Invasao de Terreno de Auxilio Moradia,-1,-8.1209793,-34.9511921,google maps api,LVd2
8023265921,2021-03-15,10:47,USUARIO INFORMA QUE TEM UM PÉ DE ABACATE  QUE ESTA COM RISCO DE CAIR EM CIMA DA RESIDENCIA DE BAIXO.. PEDE URGENCIA DA EQUIPE NO LOCAL COM URGÊNCIA,IBURA,LAGOA ENCANTADA,RUA SANTA JOANA N 484,Arvores em Risco,-1,-8.1278731,-34.951007,google maps api,LVd2
8008153921,2021-02-02,09:43,USUARIA INFORMA QUE  DUAS ARVORE ESTÃO COM AS RAÍZES EXPOSTA UM PE DE CAJÁ E AZEITONA . PEDE URGENCIA DA EQUIPE PARA VERIFICAR ESSAS ARVORES.,IBURA,UR 02,RUA ENGENHO NORUEGA N 80,Arvores em Risco,-1,-8.1135825,-34.9574352,google maps api,PV1
8014476021,2021-02-19,15:53,SOLICITA COLOCAÇÃO DE DUAS LONAS E VISTORIA DE DUAS ÁRVORE (DOIS COQUEIROS).,IBURA,UR 02,"RUA TRAVESSA CAMPO VERDE, N 39",Arvores em Risco,-1,-8.103359,-34.9323842,google maps api,HP
8105748321,2021-11-29,16:22,SOLICITA REPOSIÇÃO DE LONAS E VISTORIA DE ÁRVORE.,IBURA,LAGOA ENCANTADA,"RUA EMPRESÁRIO ERNESTO LUNDGREN, N 85 E 95",Arvores em Risco,-1,-8.1248001,-34.9521868,google maps api,LVd2
8048784117,2017-06-02,16:46,usuário informa que duas arvores estão causando riscos de cair. favor verificar,VASCO DA GAMA,ALTO DO EUCALIPTO,rua diadema,Arvores em Risco,-1,-8.0066001,-34.9175784,google maps api,A2
8052745717,2017-06-13,11:44,USUÁRIA SOLICITA UMA VISTORIA DE UMA ARVORE DE GRANDE PORTE POIS RISCO DE QUEDA E SOLICITA URGÊNCIA POSSUI RISCO DE QUEDA NO LOCAL,VASCO DA GAMA,ALTO DO EUCALIPTO,"RUA BEM POSTA, 146",Arvores em Risco,-1,-8.003523099999999,-34.9217077,google maps api,LVd4
8102049721,2021-11-18,08:46,SOLICITA VISTORIA PARA RETIRADA DE PÉ DE BAMBU POIS ESTA COM RISCO DE QUEDA EM CIMA DA CASA DA MORADORA  .já CAIU UM PÉ DE BAMBU ESSA SEMANA .,IBURA,JD. MONTE VERDE,RUA ALTO DO CAXAMBU 104,Arvores em Risco,-1,-8.1155578,-34.9575165,google maps api,PV1
8103710921,2021-11-23,10:52,DENUNCIA QUE MORADORA INVADIU CASA INTERDITADA PELA DEFESA CIVIL,IBURA,UR 02,RUA SANTA NOPOLIS 41,Invasao de Terreno de Auxilio Moradia,-1,-8.115931699999999,-34.9563298,google maps api,PV1
8097212621,2021-11-03,08:57,SOLICITA VISTORIA PARA RETIRADA DE TRÊS ARVORES NA BARREIA ( UM PÉ DE ABACATE E DOIS DE MACAÍBA),IBURA,VILA DOS MILAGRES,RUA DOS MILAGRES 145,Arvores em Risco,-1,-8.109358,-34.9501146,google maps api,PV1
8088810121,2021-10-04,10:24,SOLICITA VISTORIA POIS INVADIRAM TERRENO INTERDITADO PELA DEFESA CIVIL,IBURA,ALTO DA BELA VISTA,RUA AFONSO CUNHA 12,Invasao de Terreno de Auxilio Moradia,-1,-8.1208537,-34.9395867,google maps api,LVd2
8093999121,2021-10-21,11:43,SOLICITA VISTORIA EM TERRANO DESAPROPRIADO PALE DEFESA CIVIL,IBURA,UR 05,TRAVESSA RABILO 42,Invasao de Terreno de Auxilio Moradia,-1,-8.1098295,-34.939001,google maps api,LVd2
8084865621,2021-09-22,10:05,USUÁRIA INFORMA QUE TERRENO JÁ INDENIZADO PELA DEFESA CIVIL ESTA SENDO OCUPADO POR OUTRA PESSOA E PEDE PROVIDÊNCIAS.,IBURA,TRES CARNEIROS ALTO,"RUA ESPERANÇA DO OESTE, N44",Invasao de Terreno de Auxilio Moradia,-1,-8.1258532,-34.9591159,google maps api,A2
8067350121,2021-07-31,11:51,"SOLICITA VISTORIA, INFORMA QUE ESTÃO INVADINDO O TERRENO DELA ( QUE É CONDENADO ) PARA CONSTRUIR.",IBURA,TRES CARNEIROS BAIXO,"RUA GURIU, N 93",Invasao de Terreno de Auxilio Moradia,-1,-8.1250343,-34.9543729,google maps api,LVd2
8061863721,2021-07-14,11:04,SOLICITA VISTORIA POIS INVADIRAM UM TERRENO DE QUE INTERDITADO PELA DEFESA CIVIL,IBURA,JD. MONTE VERDE,RUA MONTE SIÃO 06,Invasao de Terreno de Auxilio Moradia,-1,-8.118668999999999,-34.9617467,google maps api,PV1
8062206021,2021-07-15,08:17,SOLICITA VISTORIA EM ARVORE POIS AS RAÍZES ESTA DANIFICANDO A CASA,IBURA,JD. MONTE VERDE,RUA MONICA RAPOSO 29,Arvores em Risco,-1,-8.115133199999999,-34.9564019,google maps api,PV1
8057351521,2021-06-30,11:24,"USUÁRIO SOLICITA COLOCAÇÃO DE LONA, PRECISA DE CAPINAÇÃO. PEDE TAMBÉM O CORTE DE UMA ÁRVORE",IBURA,UR 02,"RUA ENGENHO NORUEGA, 107",Arvores em Risco,-1,-8.113864,-34.9575222,google maps api,PV1
8049749321,2021-06-02,08:50,"USUÁRIO SOLICITA CORTE DE UMA ÁRVORE, QUE ESTÁ COM RISCO DE CAIR EM CIMA DA CASA. INFORMA QUE SEMANA PASSADA CAÍRAM DOIS GALHOS E QUEBROU O TELHADO.",IBURA,LAGOA ENCANTADA,"PRIMEIRA TRAVESSA DEPUTADO JOAQUIM COUTINHO, 12",Arvores em Risco,-1,-8.127523499999999,-34.9505188,google maps api,LVd2
8057347821,2021-06-30,11:22,"USUÁRIO INFORMA QUE OCORREU INVASÃO DE TERRENO, JÁ CONDENADO E INDENIZADO PELO AUXILIO MORADIA, COM O INTERESSE DE VENDA DO TERRENO.",IBURA,UR 02,"RUA ALTO PIQUIRI, 40",Invasao de Terreno de Auxilio Moradia,-1,-8.087358000000002,-34.9715086,google maps api,PV1
8048368621,2021-05-28,08:41,"usuária informa que o vizinha tem um alagamento e muito lixo na casa e toda vez que chove a água começa a infiltrar na casa da vizinha por baixo, com muito risco de de cair na casa de um outro vizinho que fica abaixo da dela.",IBURA,TRES CARNEIROS BAIXO,rua ibira n 385,Imoveis Alagados,-1,-8.1232825,-34.9591462,google maps api,A2
8043121022,2022-05-02,07:22,"solicita vistoria em árvore, informa que está com cupins.",IBURA,JD. MONTE VERDE,"rua monica raposo, 29",Arvores em Risco,-1,-8.115133199999999,-34.9564019,google maps api,PV1
8035549917,2017-05-01,09:04,deseja vistoria pois estão construindo casas em terreno condenado pela defesa civil,VASCO DA GAMA,ALTO DO EUCALIPTO,rua da sicupira 57,Invasao de Terreno de Auxilio Moradia,-1,-8.0108736,-34.9196992,google maps api,A2
8047953417,2017-06-01,14:14,"USUÁRIO SOLICITA VISTORIA E CORTE DE UM PÉ DE CAJU,",VASCO DA GAMA,VISGUEIRO,RUA VASCO DA GAMA 1750,Arvores em Risco,-1,-8.005367300000001,-34.9215618,google maps api,LVd4
8047892517,2017-06-01,13:16,USUÁRIO SOLICITA COLOCAÇÃO DE LONA E VISTORIAE CORTE  PARA UM ARVORE.,VASCO DA GAMA,ALTO NOSSA SRª DE FATIMA,SUBIDA BELO CAMPO 439,Arvores em Risco,-1,-8.0158302,-34.920239,google maps api,A2
8048372517,2017-06-02,10:40,deseja vistoria em arvore (erradicação de pé bambu) para colocação de lona plastica,VASCO DA GAMA,CGO. DO CARUA,rua 1 trv pirizal 500,Arvores em Risco,-1,-8.0099155,-34.9175313,google maps api,A2
8037996922,2022-04-18,12:00,SOLICITA O CORTE DE BAMBUS.,IBURA,UR 02,"RUA SARGENTO SEBASTIÃO CHAVES, N 06",Arvores em Risco,-1,-8.1143191,-34.9553237,google maps api,PV1
8033375022,2022-04-04,08:48,USUARIA INFORMA QUE ESTÃO CONSTRUINDO EM LOCAL PROIBIDO PELA DEFESA CIVIL. SOLICITA VISTORIA.,IBURA,JD. MONTE VERDE,"RUA MONICA RAPOSO, ENTRENTE AO 142",Invasao de Terreno de Auxilio Moradia,-1,-8.1149907,-34.9564438,google maps api,PV1
8042664022,2022-04-29,11:52,"SR SOLICITA VISTORIA NUMA ARVORE QUE ESTA OFERECENDO RISCO FICA DENTRO DO RESIDENCIAL, O MESMO ESTA CIENTE DA VISTORIA E TAMBEM JA FOI ORIENTADO A ENTRAR EM CONTATO COM A SECRETARIA DE MEIO AMBIENTE",IBURA,IBURA DE BAIXO,RUA PRESIDENTE VENCESLAU N661,Arvores em Risco,-1,-8.1291356,-34.9328211,google maps api,LVd2
8015891022,2022-02-17,11:39,SOLICITA UMA VISTORIA POIS INVADIRÃO TERRENO INTERDITADO PELA DEFESA CIVIL,IBURA,UR 02,AVENIDA RIO LARGO 151,Invasao de Terreno de Auxilio Moradia,-1,-8.116582,-34.95304300000001,google maps api,LVd2
8000767622,2022-01-04,14:53,USUÁRIO INFORMA QUE ARVORE DA VIZINHO ESTA COM RISCO DE QUEDAA NA RESIDENCIA DO MESMO ONDA JA CAIU UM GALHO E QUEBROU DUAS TELHAS DA RESIDENCIA.,IBURA,UR 10,RUA DO SITIO N SN,Arvores em Risco,-1,-8.1391615,-34.9547662,google maps api,A2
8005077822,2022-01-15,12:41,SRA SOLICITA A COLOCAÇAO DA LONA E RETIRADA DE  UM PÉ DE MANGA,IBURA,LAGOA ENCANTADA,RUA DR PAULO DE BIASE N156 C,Arvores em Risco,-1,-8.1219301,-34.9487028,google maps api,LVd2
8113328021,2021-12-23,13:59,USUÁRIO INFORMA QUE INVADIRAM TERRENO CONDENADO PELA SEDEC E ESTAO CONSTRUINDO.,IBURA,UR 02,RUA JAGUARAIVA N SN,Invasao de Terreno de Auxilio Moradia,-1,-8.1177307,-34.9534313,google maps api,LVd2
8112238721,2021-12-20,13:04,SRA SOLICITA VISTORIA NUM TERRENO QUE JA FOI CONDENADO PELA SEDEC E ESTA TENDO UMA NOVA CONSTRUÇAO,IBURA,UR 02,AV ESPERANTINOPOLIS SN,Invasao de Terreno de Auxilio Moradia,-1,-8.1182318,-34.9537038,google maps api,LVd2
8105655521,2021-11-29,14:11,solicita vistoria na árvore virada para a casa do vizinho,IBURA,LAGOA ENCANTADA,"rua joaquim countinho, 146",Arvores em Risco,-1,-8.125945,-34.9510851,google maps api,LVd2
8059428322,2022-06-01,09:58,solicita vistoria e lonas,IBURA,UR 02,"rua bela vista, 125b",Arvores em Risco,-1,-8.0253517,-34.9114997,google maps api,URBANO
8069190022,2022-06-17,11:39,COLOCAÇAO DE LONA E VISTORIA PARA O PE DE ARVORE,IBURA,UR 10,RUA CONTINENTAL N.700,Arvores em Risco,-1,-8.1361364,-34.9478846,google maps api,LVd2
8071489922,2022-06-23,09:51,SOLICITA UMA VISTORIA POIS A CASA ALAGOU,IBURA,IBURA DE BAIXO,RUA RIO PIRACICABA N.680 A,Alagamentos,-1,-8.1106634,-34.9456288,google maps api,LVd2
8069748022,2022-06-20,10:39,"solicita vistoria em árvore de grande porte, informa que equipe se recusou a fazer remoção de algumas árvores.",IBURA,LAGOA ENCANTADA,"rua jovem joao santos neto, 01",Arvores em Risco,-1,-8.1174233,-34.9517123,google maps api,LVd2
8063067122,2022-06-07,07:33,SOLICITA EM ARVORE COM RISCO DE QUEDA E CHEIO DE CUPIM,IBURA,LAGOA ENCANTADA,RUA EMPRESARIO RICARDO BRENNAND 35,Arvores em Risco,-1,-8.1230455,-34.9508061,google maps api,LVd2
8069673022,2022-06-20,09:41,SOLICITA A VISTORIA PARA  PARCERIA DO MURO DE ARRIMO E  CORTE DA ARVORE,IBURA,UR 02,AVENIDA PORTO SEGURO N.149,Arvores em Risco,-1,-8.1216469,-34.9530716,google maps api,LVd2
8068134922,2022-06-15,13:30,SOLICITA ERRADICAÇÃO DE ARVORES DE GRANDE PORTE EM SITUAÇÃO DE RISCO EM BARREIRAS. MAIS DE 7 ARVORES.,IBURA,JD. MONTE VERDE,"RUA ENGENHO NORUEGA 13,14,15",Arvores em Risco,-1,-8.1135165,-34.9569483,google maps api,PV1
8058608822,2022-05-31,12:04,SRA SOLICITA A COLOCAÇAO DA LONA E A RETIRADA DE PÉS DE BANANEIRAS,IBURA,UR 12,AV JOAO RIO BRANCO DE LIMA N764,Arvores em Risco,-1,-8.1283228,-34.9528015,google maps api,LVd2
8058622022,2022-05-31,12:11,"USUÁRIA INFORMA QUE UMA ARVORE ESTA COM RISCO DE QUEDA E A OUTRA CAIU POREM, NÃO ATINGIU A CASA.",IBURA,IBURA DE BAIXO,RUA RIO PIRACICABA N.21,Arvores em Risco,-1,-8.1099569,-34.9454363,google maps api,LVd2
8068287022,2022-06-15,15:46,"A CASA DA USUÁRIA FOI ALAGADA, PERDEU MUITA COISA E SOLICITA UMA VISTORIA PARA O CADASTRAMENTO DO BENEFÍCIO. INFORMA QUE TODOS FORAM CADASTRADOS EXCETO ELA.OUTRO CONTATO: 999993021 MARIDO",IBURA,IBURA DE BAIXO,1   TRAVESSA DA RUA AZEITONA,Alagamentos,-1,-8.110854999999999,-34.9320786,google maps api,LVd2
8056188122,2022-05-28,17:19,Usuária informa que a CODECIPE esteve em sua residência e a orientou a abrir um chamado para remoção da árvore que está ameaçando desabar em cima de seu imóvel. A usuária informa que deve ser realizada vistoria na canaleta,IBURA,LAGOA ENCANTADA,"Avenida Doutor Benigno Jordão de Vasconcelos, 1145",Arvores em Risco,-1,-8.120059,-34.9503909,google maps api,LVd2
8056771922,2022-05-29,15:24,Usuário solicita vistoria em sua residência trata/se de de uma casa do tipo: TERREOpossui: INUNDAÇÃOimóvel possui cerca de: 30 ANOS OU MAIS,IBURA,IBURA DE BAIXO,RUA RIO MOXOTO 712,Transbordamentos de Canais,-1,-8.1109751,-34.9360743,google maps api,LVd2
8047805122,2022-05-12,15:49,USUÁRIA INFORMA QUE ESTAO INVADINDO TERRENO CONDENADO PELA SEDEC.,IBURA,LAGOA ENCANTADA,RUA AROLDO BARBOSA N SN,Invasao de Terreno de Auxilio Moradia,-1,-8.1230455,-34.9508061,google maps api,LVd2
8045362522,2022-05-06,05:22,USUARIO SOLICITA DA EQUIPE PARA FAZER A RETIRADA DA ARVORE QUE ESTA COM RISCO DE CAIR. PEDE URGENCIA,IBURA,UR 04,RUA PROFESSOR BANDEIRA DE MELO N 134 A,Arvores em Risco,-1,-8.0426019,-34.9336902,google maps api,URBANO
8078328022,2022-07-11,11:00,VISTORIA PARA O CORTE DE ARVORES POIS ESTA EM RISCO SAO TRES ARVORES,IBURA,LAGOA ENCANTADA,AVENIDA DOUTOR BENIGMO JORDAO DE VASCONCELOS N.636,Arvores em Risco,-1,-8.126430299999999,-34.9477667,google maps api,LVd2
8038020917,2017-05-08,11:07,"USUÁRIO SOLICITA VISTORIA NESTE LOCAL, POIS EXISTE UMA ARVORE QUE A QUALQUER MOMENTO PODE ESTÁ CAINDO.",VASCO DA GAMA,ALTO DO EUCALIPTO,RUA PADRE SEVERINO 6330,Arvores em Risco,-1,-8.0104111,-34.9196744,google maps api,A2
8042146317,2017-05-17,14:57,deseja vistoria em pé de bambu risco de queda,VASCO DA GAMA,VISGUEIRO,rua vasco da gama 1030,Arvores em Risco,-1,-8.0120123,-34.9200007,google maps api,A2
8072167522,2022-06-27,14:24,arvore em riscousuária solicita a remoção da arvore em risco que seria um pé de manga pois o local venta muito e corre o risco de cair a qualquer momento em cima de sua residência.,IBURA,LAGOA ENCANTADA,empresário Ricardo brenan,Arvores em Risco,-1,-8.1230455,-34.9508061,google maps api,LVd2
8067846522,2022-06-15,08:02,"USUARIA SOLICITA VISTORIA PARA  VIABILIDADE DE  PARCERIA, PARA REPARAR A CASA APOS ALAGAMENTO.",IBURA,UR 05,"RUA ANTONIO GONÇALVES DA CRUZ, 40",Alagamentos,-1,-8.1105568,-34.93699350000001,google maps api,LVd2
8073780222,2022-06-29,17:11,USUÁRIA INFORMA QUE CANAL PROXIMO A RESIDENCIA ESTA SUBINDO O NIVEL E AGUA ESTA PRESTES A INVADIR A RESIDENCIA.,IBURA,UR 05,RUA ANTONIO GONCALVES DA CRUZ N 41,Alagamentos,-1,-8.1105568,-34.93699350000001,google maps api,LVd2
8074204522,2022-06-30,11:49,USUÁRIA INFORMA QUE MURO DE ARRIMO TEM MAIS DE 30 ANOS E INFORMA QUE TEM VARIAS ARVORES ACIMA COM RISCO DE QUEDA,IBURA,UR 01,RUA PORTO MOZ N 150,Arvores em Risco,-1,-8.1221671,-34.9440894,google maps api,LVd2
8066759122,2022-06-13,10:39,SOLICITA UMA VISTORIA POIS NA CASA ESTA COM RACHADURAS E UMA ARVORE QUE ESTA COM A RAIZ EXPOSTA PRESTE A CAIR,IBURA,TRES CARNEIROS ALTO,RUA TANAPE N. 22,Arvores em Risco,-1,-8.123565,-34.9557873,google maps api,LVd2
8069397322,2022-06-17,15:45,"USUÁRIO GOSTARIA DE UMA VISTORIA NO LOCAL JÁ QUE A MESMA INFORMA QUE TEM ARVORES NO LOCAL E UMA DESSAS ARVORES JÁ CAÍRAM POREM, NÃO ATINGIU A RESIDENCIA E TAMBÉM TEM UMA CISTERNA NO LOCAL QUE ESTÁ MINANDO ÁGUA POR DE BAIXO DA RESIDENCIA!",IBURA,JD. MONTE VERDE,AV. CHAPADA DO ARARIPE N.34,Arvores em Risco,-1,-8.114427599999999,-34.9596488,google maps api,PV1
8064188722,2022-06-08,09:40,O MESMO INFORMA QUE TEM UMA ARVORE COM UM BURACO ENORME SOLICITA A VISTORIA E A COLOCAÇAO DE LONA COM CAPINAÇAO,IBURA,LAGOA ENCANTADA,RUA JOSE LUIS DE OLIVEIRA BARROS SOBRINHO N.676,Arvores em Risco,-1,-8.1193247,-34.9500618,google maps api,LVd2
8065255022,2022-06-09,13:52,USUÁRIA INFORMA QUE JÁ FAZEM 15 DIAS QUE ELE SAIU DA  RESIDENCIA POR CONTA DE DUAS ARVORES DE GRANDE PORTE QUE SE CAÍREM VÃO ATINGIR A CASA DO MORADOR! E GOSTARIA QUE ENTRASSEM EM CONTATO COM ELE JÁ QUE ELE NÃO ESTÁ NA CASA! 9257/0488 OU 9405/1390!,IBURA,UR 05,RUA MARIA EMÍLIA CAVALCANTE N. 160,Arvores em Risco,-1,-8.1325289,-34.9471625,google maps api,LVd2
8064445022,2022-06-08,12:40,"USUÁRIO INFORMA QUE A DEFESA CIVIL FOI AO LOCAL RESOLVEU O PROBLEMA POREM, O VIZINHO ESTA COLOCANDO OS ENTULHOS EM UM LOCAL ONDE A AGUA IRIA ESCORRER E NISSO ACABA ALAGANDO A RESIDENCIA DO MORADOR",IBURA,UR 04,RUA SARGENTO BRASIL NOGUEIRA N.137,Imoveis Alagados,-1,-8.1289205,-34.9458192,google maps api,LVd2
8059974822,2022-06-01,16:13,"USUÁRIO INFORMA QUE TEM UMA ARVORE NO LOCAL QUE ESTA COM RISCO DE QUEDA E PODE ATINGIR A CASA DE PRIMEIRO ANDAR, USUÁRIO INFORMA QUE A ARVORE E DE UM PORTE ENORME!",IBURA,IBURA DE BAIXO,RUA FRANCISCO BELTRÃO N.143,Arvores em Risco,-1,-8.123887999999999,-34.9352752,google maps api,LVd2
8061156722,2022-06-03,10:17,SOLICITA VISTORIA EM ARVORE DA CASA DO VIZINHO COM RISCO DE CAIR EM CIMA DA SUA CASA,IBURA,UR 03,PRIMEIRA  TRAVESSA ENGENHO TITARA 90 C,Arvores em Risco,-1,-8.1137745,-34.9490349,google maps api,LVd2
8059618722,2022-06-01,12:08,USUÁRIA INFORMA QUE TEM MAIS DE QUATRO ARVORES NO LOCAL COM RISCO DE QUEDA E GOSTARIA DA RETIRADA DELAS!,IBURA,TRES CARNEIROS BAIXO,RUA IBIRAJUBA N.06 A,Arvores em Risco,-1,-8.125634,-34.9604396,google maps api,A2
8059641922,2022-06-01,12:22,"SRA SOLICITA A COLOCAÇAO DA LONA, CAPINAÇAO E A RETIRADA DE UM PÉ DE MANGA QUE ESTA OFERECENDO RISCO PARA A RESIDENCIA E VISTORIA POIS A MESMA ESTA DESLIZANDO",IBURA,LAGOA ENCANTADA,RUA DR PAULO DE BIASE N156,Arvores em Risco,-1,-8.1219301,-34.9487028,google maps api,LVd2
8011520415,2015-04-18,12:10,"SR FLAVIO INFORMA QUE A 13 ANOS REBE AUXILIO MORADIA E DESEJA SABER O QUE SERA FEITO PARA RESOLVER O SEU PROBLEMA, POIS SUA CASA FOI INTERDITADA E TERCEIROS ESTÃO VENDO SUA CASA, QUE JÁ FOI DERRUBADA E ROUBADA TODOS OS MATERIAS. O MESMO DESEJA SABER QUANDO VAI RECEBER SUA CASA NOVA POIS AS PESSOAS QUE ENTRARAM COM ELE NO BENEFICIO JA RECEBERAM.",GUABIRABA,BOLA NA REDE,"AV PADRE MOSCA CARVALHO, 2707",Invasao de Terreno de Auxilio Moradia,-1,-7.965378499999999,-34.9234981,google maps api,LVd4
8009676015,2015-03-27,11:34,procurar senhora taciana ou  sr roosevelt para mostrar onde fica a mangueira a ser erradicada.,GUABIRABA,CGO. JOSE IDALINO,rua jose idalino nº1101,Arvores em Risco,-1,-7.996883500000001,-34.9328565,google maps api,LVd4
8001121015,2015-01-13,11:27,"USUÁRIA INFORMA QUE RESID. ESTA COM UMA PARTE ONDE FOI AVALIADA COM AREA DE RISCO SENDO INVADIDA, DEMANDANTE DESEJA QUE SEJA REALIZADO A INTERVENÇÃO",GUABIRABA,CGO. DO JENIPAPO,RUA CIDADE DE DEUS,Invasao de Terreno de Auxilio Moradia,-1,-7.9989324,-34.9384848,google maps api,LVd4
8016207414,2014-09-18,12:16,"USUÁRIA SOLICITA CORTE DE ARVORE QUE SE ENCONTRA EM RISCO DE QUEDA, URGENTE, POIS PODE ATINGIR ALGUMAS CASAS QUE ESTÃO PRÓXIMO.",GUABIRABA,CGO. DO JENIPAPO,"RUA TRES MORROS, N°59",Arvores em Risco,-1,-8.002443099999999,-34.9376431,google maps api,LVd4
8012494914,2014-08-01,17:30,"USUÁRIO SOLICITA VISTORIA EM TERRENO DESAPROPRIADO, USUARIO INFORMA QUE ESTÃO LIMPANDO O TERRENO E QUE POSSIVELMENTE IRÃO OCUPA/LO.",GUABIRABA,VILA CANAA,"RUA BOM JESUS, 105",Invasao de Terreno de Auxilio Moradia,-1,-7.953198199999999,-34.9505943,google maps api,LVd1
8012012414,2014-07-25,16:26,USUARIA SOLICITA VISTORIA EM UMA MANGUEIRA DE GRANDE PORTE,GUABIRABA,ALTO DA GUABIRABA,RUA CRUZEIRO DO OESTE N°448,Arvores em Risco,-1,-7.9909125,-34.9336874,google maps api,LVd4
8012014714,2014-07-25,16:28,USUARIA SOLICITA VISTORIA EM UMA MANGUEIRA DE GRANDE PORTE COM RISCO,GUABIRABA,ALTO DA GUABIRABA,RUA CRUZEIRO DO OESTE N°448,Arvores em Risco,-1,-7.9909125,-34.9336874,google maps api,LVd4
8105623419,2019-08-29,14:04,"Usuária solicita vistoria, pois informa que um galho de uma árvore de grande porte caiu e atingiu a sua casa e da vizinha. Obs.: a árvore fica dentro do seu terreno.",HIPODROMO,HIPODROMO,"Almirante Barroso, n 210",Arvores em Risco,-1,-8.0297591,-34.8851954,google maps api,LVd4
8003868316,2016-01-30,14:09,ARVORE GP COM RISCO DE QUEDA EM FRENTE AO NUMERO 51,HIPODROMO,HIPODROMO,"RUA ENGENHO NOVO, 51",Arvores em Risco,-1,-8.0279477,-34.8881146,google maps api,URBANO
8076675522,2022-07-06,12:18,usuário solicita a vistoria para saber se ela tem direito ou não ao auxilio.,IBURA,UR 02,primeira travessa andre dos reis,Alagamentos,-1,-8.1310572,-34.9406263,google maps api,LVd2
